Probability,Images,Name
44.48,"['Angel_di_Maria_0_7585.jpg', 'Memphis_Depay_0_3205.jpg']","['Angel di Maria', 'Memphis Depay']"
52.11,"['Sadio_Mane_0_4039.jpg', 'Roberto_Carlos_0_6517.jpg']","['Sadio Mane', 'Roberto Carlos']"
61.25,"['havertz12.jpg', 'Thibaut_Courtois_0_6766.jpg']","['Kai Havertz', 'Thibaut Courtois']"
57.11,"['Thiago_Silva_0_9234.jpg', 'Thierry_Henry_0_5730.jpg']","['Thiago Silva', 'Thierry Henry']"
46.39,"['Oliver_Kahn_0_4652.jpg', 'David_Beckham_0_3833.jpg']","['Oliver Kahn', 'David Beckham']"
43.42,"['Virgil_van_Dijk_0_9876.jpg', 'Robert_Pires_0_8384.jpg']","['Virgil van Dijk', 'Robert Pires']"
37.0,"['Kalidou_Koulibaly_0_9752.jpg', 'Raul_0_2948.jpg']","['Kalidou Koulibaly', 'Raul']"
49.11,"['Lorenzo_Insigne_0_2882.jpg', 'Virgil_van_Dijk_0_5825.jpg']","['Lorenzo Insigne', 'Virgil van Dijk']"
53.98,"['Eden_Hazard_0_6732.jpg', 'Ederson_Moraes_0_261.jpg']","['Eden Hazard', 'Ederson Moraes']"
40.69,"['Mario_Gotze_0_4250.jpg', 'Thomas_Muller_0_4868.jpg']","['Mario Gotze', 'Thomas Muller']"
43.6,"['Ryan_Giggs_0_3964.jpg', 'Gerard_Pique_0_7226.jpg']","['Ryan Giggs', 'Gerard Pique']"
49.64,"['Giorgio_Chiellini_0_7788.jpg', 'Peter_Schmeichel_0_8451.jpg']","['Giorgio Chiellini', 'Peter Schmeichel']"
41.38,"['Chrisitan_Pulisic_0_885.jpg', 'Wayne_Rooney_0_7307.jpg']","['Chrisitan Pulisic', 'Wayne Rooney']"
40.32,"['lloris1.jpg', 'David_Luiz_0_7784.jpg']","['Hugo Lloris', 'David Luiz']"
52.77,"['Falcao_0_3622.jpg', 'Memphis_Depay_0_8882.jpg']","['Falcao', 'Memphis Depay']"
64.46,"['Sergio_Ramos_0_7345.jpg', 'David_Silva_0_8842.jpg']","['Sergio Ramos', 'David Silva']"
35.73,"['Toni_Kroos_0_3432.jpg', 'Roberto_Carlos_0_3414.jpg']","['Toni Kroos', 'Roberto Carlos']"
58.79,"['Paulo_Dybala_0_7840.jpg', 'neuer1.jpg']","['Paulo Dybala', 'Manuel Neuer']"
62.91,"['Thomas_Lemar_0_9947.jpg', 'Raheem_Sterling_0_309.jpg']","['Thomas Lemar', 'Raheem Sterling']"
46.73,"['Xabi_Alonso_0_5047.jpg', 'Carles_Puyol_0_6134.jpg']","['Xabi Alonso', 'Carles Puyol']"
44.2,"['Gianluigi_Buffon_0_3324.jpg', 'Ederson_Moraes_0_2933.jpg']","['Gianluigi Buffon', 'Ederson Moraes']"
44.52,"['Karim_Benzema_0_4653.jpg', 'Thibaut_Courtois_0_123.jpg']","['Karim Benzema', 'Thibaut Courtois']"
48.31,"['Vincent_Kompany_0_5183.jpg', 'Bernando_Silva_0_9621.jpg']","['Vincent Kompany', 'Bernando Silva']"
67.47,"['Steven_Gerrard_0_4711.jpg', 'Joao_Felix_0_9675.jpg']","['Steven Gerrard', 'Joao Felix']"
48.17,"['Hugo_Lloris_0_975.jpg', 'Alexis_Sanchez_0_4910.jpg']","['Hugo Lloris', 'Alexis Sanchez']"
46.79,"['Memphis_Depay_0_5451.jpg', 'Virgil_van_Dijk_0_7530.jpg']","['Memphis Depay', 'Virgil van Dijk']"
48.25,"['Alexis_Sanchez_0_587.jpg', 'Roberto_Carlos_0_4455.jpg']","['Alexis Sanchez', 'Roberto Carlos']"
51.57,"['Joao_Felix_0_2319.jpg', 'ronaldo12.jpg']","['Joao Felix', 'Ronaldo']"
51.85,"['Kalidou_Koulibaly_0_5332.jpg', 'Pep_Guardiola_0_5669.jpg']","['Kalidou Koulibaly', 'Pep Guardiola']"
57.32,"['Hugo_Lloris_0_9697.jpg', 'Joao_Felix_0_1014.jpg']","['Hugo Lloris', 'Joao Felix']"
53.62,"['Ederson_Moraes_0_5234.jpg', 'Dries_Mertens_0_3636.jpg']","['Ederson Moraes', 'Dries Mertens']"
42.4,"['tevez1.jpg', 'Zinedine_Zidane_0_2195.jpg']","['Carlos Tevez', 'Zinedine Zidane']"
35.28,"['Javier_Mascherano_0_2617.jpg', 'cech12.jpg']","['Javier Mascherano', 'Petr Cech']"
51.89,"['Robert_Pires_0_3860.jpg', 'Gareth_Bale_0_9169.jpg']","['Robert Pires', 'Gareth Bale']"
36.96,"['Jurgen_Klopp_0_9368.jpg', 'Hugo_Lloris_0_7442.jpg']","['Jurgen Klopp', 'Hugo Lloris']"
46.15,"['Christian_Eriksen_0_5192.jpg', 'ederson12.jpg']","['Christian Eriksen', 'Ederson Moraes']"
51.58,"['Alexis_Sanchez_0_541.jpg', 'Michael_Owen_0_9455.jpg']","['Alexis Sanchez', 'Michael Owen']"
41.57,"['Kalidou_Koulibaly_0_3500.jpg', 'Sergio_Ramos_0_4604.jpg']","['Kalidou Koulibaly', 'Sergio Ramos']"
49.63,"['Timo_Werner_0_788.jpg', 'Zlatan_Ibrahimovic_0_4819.jpg']","['Timo Werner', 'Zlatan Ibrahimovic']"
35.15,"['Ederson_Moraes_0_7444.jpg', 'John_Terry_0_3476.jpg']","['Ederson Moraes', 'John Terry']"
64.48,"['Memphis_Depay_0_5451.jpg', 'Gabriel_Jesus_0_2557.jpg']","['Memphis Depay', 'Gabriel Jesus']"
45.73,"['Peter_Schmeichel_0_7235.jpg', 'Harry_Kewell_0_8614.jpg']","['Peter Schmeichel', 'Harry Kewell']"
52.64,"['Cristiano_Ronaldo_0_3295.jpg', 'Thiago_Silva_0_2306.jpg']","['Cristiano Ronaldo', 'Thiago Silva']"
33.77,"['felix12.jpg', 'Kylian_Mbappe_0_431.jpg']","['Joao Felix', 'Kylian Mbappe']"
61.69,"['Mohammad_Salah_0_8058.jpg', 'Sergio_Ramos_0_3455.jpg']","['Mohammad Salah', 'Sergio Ramos']"
55.64,"['Didier_Drogba_0_5048.jpg', 'ronaldinho1.jpg']","['Didier Drogba', 'Ronaldinho']"
45.02,"['Timo_Werner_0_3468.jpg', 'Vincent_Kompany_0_5026.jpg']","['Timo Werner', 'Vincent Kompany']"
29.66,"['Kylian_Mbappe_0_5966.jpg', 'David_Beckham_0_226.jpg']","['Kylian Mbappe', 'David Beckham']"
48.74,"['Ryan_Giggs_0_4768.jpg', 'Zinedine_Zidane_0_6214.jpg']","['Ryan Giggs', 'Zinedine Zidane']"
46.31,"['Angel_di_Maria_0_9988.jpg', 'Javier_Mascherano_0_8127.jpg']","['Angel di Maria', 'Javier Mascherano']"
36.77,"['Toni_Kroos_0_9030.jpg', 'David_Silva_0_2687.jpg']","['Toni Kroos', 'David Silva']"
37.34,"['Kaka_0_8760.jpg', 'Bernd_Leno_0_2581.jpg']","['Kaka', 'Bernd Leno']"
52.07,"['Iker_Casillas_0_396.jpg', 'firmino1.jpg']","['Iker Casillas', 'Roberto Firmino']"
41.77,"['Chrisitan_Pulisic_0_3514.jpg', 'Kaka_0_9799.jpg']","['Chrisitan Pulisic', 'Kaka']"
65.32,"['Peter_Schmeichel_0_1536.jpg', 'Oliver_Kahn_0_9040.jpg']","['Peter Schmeichel', 'Oliver Kahn']"
53.97,"['Steven_Gerrard_0_4929.jpg', 'Romelu_Lukaku_0_1285.jpg']","['Steven Gerrard', 'Romelu Lukaku']"
48.85,"['Hugo_Lloris_0_686.jpg', 'Falcao_0_7215.jpg']","['Hugo Lloris', 'Falcao']"
48.85,"['Javier_Mascherano_0_9483.jpg', 'Gianluigi_Buffon_0_4886.jpg']","['Javier Mascherano', 'Gianluigi Buffon']"
39.13,"['Kevin_de_Bruyne_0_3791.jpg', 'Iker_Casillas_0_3687.jpg']","['Kevin de Bruyne', 'Iker Casillas']"
38.8,"['Thomas_Muller_0_3996.jpg', 'Vincent_Kompany_0_9434.jpg']","['Thomas Muller', 'Vincent Kompany']"
57.12,"['Thiago_Silva_0_2233.jpg', 'Joao_Felix_0_8393.jpg']","['Thiago Silva', 'Joao Felix']"
57.61,"['mascherano1.jpg', 'Jose_Mourinho_0_6909.jpg']","['Javier Mascherano', 'Jose Mourinho']"
34.21,"['Paulo_Dybala_0_4837.jpg', 'Heung_Min_Son_0_2598.jpg']","['Paulo Dybala', 'Heung Min Son']"
34.91,"['Paulo_Dybala_0_8067.jpg', 'Romelu_Lukaku_0_8011.jpg']","['Paulo Dybala', 'Romelu Lukaku']"
40.95,"['Memphis_Depay_0_4087.jpg', 'Jose_Mourinho_0_6909.jpg']","['Memphis Depay', 'Jose Mourinho']"
56.55,"['Zlatan_Ibrahimovic_0_1037.jpg', 'Jan_Oblak_0_6269.jpg']","['Zlatan Ibrahimovic', 'Jan Oblak']"
45.43,"['Oliver_Giroud_0_1414.jpg', 'Freddie_Ljungberg_0_4047.jpg']","['Oliver Giroud', 'Freddie Ljungberg']"
37.98,"['Marco_Reus_0_7025.jpg', 'Antoine_Griezmann_0_8255.jpg']","['Marco Reus', 'Antoine Griezmann']"
26.19,"['leno12.jpg', 'Sadio_Mane_0_1935.jpg']","['Bernd Leno', 'Sadio Mane']"
52.94,"['Xabi_Alonso_0_9019.jpg', 'Pierre_Emerick_Aubameyang_0_8744.jpg']","['Xabi Alonso', 'Pierre Emerick Aubameyang']"
44.78,"['Christian_Eriksen_0_6915.jpg', 'Ederson_Moraes_0_9627.jpg']","['Christian Eriksen', 'Ederson Moraes']"
51.2,"['Gareth_Bale_0_3038.jpg', 'Kai_Havertz_0_9831.jpg']","['Gareth Bale', 'Kai Havertz']"
49.26,"['Mohammad_Salah_0_7219.jpg', 'Gianluigi_Buffon_0_582.jpg']","['Mohammad Salah', 'Gianluigi Buffon']"
45.77,"['Jose_Mourinho_0_5903.jpg', 'Gabriel_Jesus_0_3093.jpg']","['Jose Mourinho', 'Gabriel Jesus']"
56.52,"['Cristiano_Ronaldo_0_1454.jpg', 'zidane12.jpg']","['Cristiano Ronaldo', 'Zinedine Zidane']"
58.5,"['Angel_di_Maria_0_8426.jpg', 'Raul_0_9473.jpg']","['Angel di Maria', 'Raul']"
34.46,"['Fernando_Torres_0_3077.jpg', 'Harry_Kane_0_5525.jpg']","['Fernando Torres', 'Harry Kane']"
38.86,"['Roberto_Firmino_0_7463.jpg', 'Hugo_Lloris_0_3294.jpg']","['Roberto Firmino', 'Hugo Lloris']"
37.25,"['Thierry_Henry_0_5730.jpg', 'Thibaut_Courtois_0_6220.jpg']","['Thierry Henry', 'Thibaut Courtois']"
52.27,"['Luis Suarez_0_9009.jpg', 'Pierre_Emerick_Aubameyang_0_8744.jpg']","['Luis Suarez', 'Pierre Emerick Aubameyang']"
53.89,"['Robert_Lewandowski_0_1908.jpg', 'Alisson_Becker_0_65.jpg']","['Robert Lewandowski', 'Alisson Becker']"
39.92,"['Toni_Kroos_0_9030.jpg', 'Xabi_Alonso_0_6040.jpg']","['Toni Kroos', 'Xabi Alonso']"
54.68,"['Luis Suarez_0_1867.jpg', 'Virgil_van_Dijk_0_7398.jpg']","['Luis Suarez', 'Virgil van Dijk']"
57.27,"['Alexis_Sanchez_0_7414.jpg', 'Gianluigi_Buffon_0_9170.jpg']","['Alexis Sanchez', 'Gianluigi Buffon']"
35.86,"['Giorgio_Chiellini_0_3576.jpg', 'Cristiano_Ronaldo_0_125.jpg']","['Giorgio Chiellini', 'Cristiano Ronaldo']"
50.98,"['griezmann12.jpg', 'Julian_Draxler_0_119.jpg']","['Antoine Griezmann', 'Julian Draxler']"
46.25,"['Freddie_Ljungberg_0_5640.jpg', 'Romelu_Lukaku_0_8011.jpg']","['Freddie Ljungberg', 'Romelu Lukaku']"
52.51,"['Oliver_Giroud_0_352.jpg', 'havertz12.jpg']","['Oliver Giroud', 'Kai Havertz']"
34.85,"['Paul_Pogba_0_4763.jpg', 'Kai_Havertz_0_6253.jpg']","['Paul Pogba', 'Kai Havertz']"
54.96,"['Thierry_Henry_0_5504.jpg', 'Luis Suarez_0_7167.jpg']","['Thierry Henry', 'Luis Suarez']"
51.64,"['Pierre_Emerick_Aubameyang_0_78.jpg', 'Kalidou_Koulibaly_0_3217.jpg']","['Pierre Emerick Aubameyang', 'Kalidou Koulibaly']"
55.31,"['Carlos_Tevez_0_8045.jpg', 'Paulo_Dybala_0_5847.jpg']","['Carlos Tevez', 'Paulo Dybala']"
59.79,"['Zinedine_Zidane_0_2195.jpg', 'Didier_Drogba_0_9383.jpg']","['Zinedine Zidane', 'Didier Drogba']"
45.62,"['Freddie_Ljungberg_0_3246.jpg', 'Philippe_Coutinho_0_24.jpg']","['Freddie Ljungberg', 'Philippe Coutinho']"
46.23,"['Falcao_0_8683.jpg', 'Robert_Pires_0_8454.jpg']","['Falcao', 'Robert Pires']"
61.22,"['insigne1.jpg', 'Christian_Eriksen_0_550.jpg']","['Lorenzo Insigne', 'Christian Eriksen']"
41.83,"['Gareth_Bale_0_3112.jpg', 'Mohammad_Salah_0_9894.jpg']","['Gareth Bale', 'Mohammad Salah']"
38.73,"['Paul_Pogba_0_9604.jpg', 'Jurgen_Klopp_0_9352.jpg']","['Paul Pogba', 'Jurgen Klopp']"
43.94,"['mourinho12.jpg', 'Paul_Pogba_0_3851.jpg']","['Jose Mourinho', 'Paul Pogba']"
47.91,"['Gabriel_Jesus_0_9079.jpg', 'Kylian_Mbappe_0_2241.jpg']","['Gabriel Jesus', 'Kylian Mbappe']"
37.98,"['Peter_Schmeichel_0_8455.jpg', 'Thibaut_Courtois_0_9509.jpg']","['Peter Schmeichel', 'Thibaut Courtois']"
44.56,"['Zlatan_Ibrahimovic_0_9099.jpg', 'Karim_Benzema_0_9512.jpg']","['Zlatan Ibrahimovic', 'Karim Benzema']"
41.41,"['aubameyang12.jpg', 'Kaka_0_6310.jpg']","['Pierre Emerick Aubameyang', 'Kaka']"
45.95,"['Zinedine_Zidane_0_6214.jpg', 'Mario_Gotze_0_2748.jpg']","['Zinedine Zidane', 'Mario Gotze']"
48.27,"['Roberto_Carlos_0_151.jpg', 'Carlos_Tevez_0_9711.jpg']","['Roberto Carlos', 'Carlos Tevez']"
49.67,"['Lorenzo_Insigne_0_170.jpg', 'Timo_Werner_0_1478.jpg']","['Lorenzo Insigne', 'Timo Werner']"
46.27,"['Eden_Hazard_0_5971.jpg', 'gotze12.jpg']","['Eden Hazard', 'Mario Gotze']"
51.71,"['Christian_Eriksen_0_4998.jpg', 'Vincent_Kompany_0_9434.jpg']","['Christian Eriksen', 'Vincent Kompany']"
43.85,"['bale12.jpg', 'Steven_Gerrard_0_5449.jpg']","['Gareth Bale', 'Steven Gerrard']"
51.76,"['Sergio_Ramos_0_4452.jpg', 'Vincent_Kompany_0_1535.jpg']","['Sergio Ramos', 'Vincent Kompany']"
49.58,"['Mario_Gotze_0_7447.jpg', 'Mohammad_Salah_0_8510.jpg']","['Mario Gotze', 'Mohammad Salah']"
30.39,"['Giorgio_Chiellini_0_3762.jpg', 'Oliver_Kahn_0_2778.jpg']","['Giorgio Chiellini', 'Oliver Kahn']"
51.0,"['Toni_Kroos_0_8542.jpg', 'Kai_Havertz_0_1313.jpg']","['Toni Kroos', 'Kai Havertz']"
40.74,"['tevez12.jpg', 'sane1.jpg']","['Carlos Tevez', 'Leroy Sane']"
59.56,"['Timo_Werner_0_9247.jpg', 'Ryan_Giggs_0_2715.jpg']","['Timo Werner', 'Ryan Giggs']"
49.33,"['Luis Suarez_0_1980.jpg', 'Thomas_Tuchel_0_8645.jpg']","['Luis Suarez', 'Thomas Tuchel']"
44.69,"['Thiago_Silva_0_2306.jpg', 'Pep_Guardiola_0_6124.jpg']","['Thiago Silva', 'Pep Guardiola']"
45.82,"['Kalidou_Koulibaly_0_2197.jpg', 'Oliver_Giroud_0_6.jpg']","['Kalidou Koulibaly', 'Oliver Giroud']"
52.38,"['Didier_Drogba_0_4473.jpg', 'Roberto_Carlos_0_8154.jpg']","['Didier Drogba', 'Roberto Carlos']"
38.61,"['Philippe_Coutinho_0_1726.jpg', 'Fernando_Torres_0_5840.jpg']","['Philippe Coutinho', 'Fernando Torres']"
45.91,"['Kai_Havertz_0_4152.jpg', 'Thierry_Henry_0_5504.jpg']","['Kai Havertz', 'Thierry Henry']"
50.1,"['Kevin_de_Bruyne_0_1951.jpg', 'Luka_Modric_0_7481.jpg']","['Kevin de Bruyne', 'Luka Modric']"
52.63,"['augero12.jpg', 'Thiago_Silva_0_2306.jpg']","['Sergio Augero', 'Thiago Silva']"
67.3,"['Thomas_Lemar_0_8080.jpg', 'Romelu_Lukaku_0_7107.jpg']","['Thomas Lemar', 'Romelu Lukaku']"
41.03,"['Luis Suarez_0_9009.jpg', 'Vincent_Kompany_0_5579.jpg']","['Luis Suarez', 'Vincent Kompany']"
41.69,"['David_Silva_0_4915.jpg', 'griezmann12.jpg']","['David Silva', 'Antoine Griezmann']"
39.06,"['Vincent_Kompany_0_2349.jpg', 'Bernd_Leno_0_9460.jpg']","['Vincent Kompany', 'Bernd Leno']"
43.29,"['Ryan_Giggs_0_1340.jpg', 'Robert_Pires_0_7008.jpg']","['Ryan Giggs', 'Robert Pires']"
44.28,"['Fernando_Torres_0_6416.jpg', 'Thibaut_Courtois_0_3831.jpg']","['Fernando Torres', 'Thibaut Courtois']"
34.38,"['Roberto_Firmino_0_3668.jpg', 'eriksen1.jpg']","['Roberto Firmino', 'Christian Eriksen']"
32.63,"['Jurgen_Klopp_0_1239.jpg', 'Thomas_Tuchel_0_158.jpg']","['Jurgen Klopp', 'Thomas Tuchel']"
55.34,"['Iker_Casillas_0_8000.jpg', 'Mohammad_Salah_0_2661.jpg']","['Iker Casillas', 'Mohammad Salah']"
56.38,"['Kai_Havertz_0_9599.jpg', 'hazard12.jpg']","['Kai Havertz', 'Eden Hazard']"
47.12,"['pulisic12.jpg', 'Lorenzo_Insigne_0_6865.jpg']","['Chrisitan Pulisic', 'Lorenzo Insigne']"
55.9,"['muller12.jpg', 'Sergio_Ramos_0_9031.jpg']","['Thomas Muller', 'Sergio Ramos']"
52.44,"['guardiola1.jpg', 'Karim_Benzema_0_9148.jpg']","['Pep Guardiola', 'Karim Benzema']"
44.88,"['Peter_Schmeichel_0_6067.jpg', 'stegen1.jpg']","['Peter Schmeichel', 'Marc-Andre ter Stegen']"
32.76,"['David_Silva_0_5997.jpg', 'pogba12.jpg']","['David Silva', 'Paul Pogba']"
43.74,"['Angel_di_Maria_0_525.jpg', 'Ronaldinho_0_7731.jpg']","['Angel di Maria', 'Ronaldinho']"
47.94,"['Manuel_Neuer_0_3655.jpg', 'Roberto_Carlos_0_9352.jpg']","['Manuel Neuer', 'Roberto Carlos']"
44.92,"['Oliver_Giroud_0_7230.jpg', 'ronaldo1.jpg']","['Oliver Giroud', 'Cristiano Ronaldo']"
50.16,"['Ronaldinho_0_9543.jpg', 'Robert_Lewandowski_0_4653.jpg']","['Ronaldinho', 'Robert Lewandowski']"
46.25,"['Sergio_Augero_0_2966.jpg', 'tuchel1.jpg']","['Sergio Augero', 'Thomas Tuchel']"
30.71,"['Robert_Pires_0_2791.jpg', 'Didier_Drogba_0_6141.jpg']","['Robert Pires', 'Didier Drogba']"
41.13,"['Kaka_0_2522.jpg', 'Eden_Hazard_0_4038.jpg']","['Kaka', 'Eden Hazard']"
59.02,"['Hugo_Lloris_0_2871.jpg', 'Marc-Andre_ter_Stegen_0_7776.jpg']","['Hugo Lloris', 'Marc-Andre ter Stegen']"
50.93,"['Raul_0_1631.jpg', 'Michael_Ballack_0_4873.jpg']","['Raul', 'Michael Ballack']"
44.35,"['Steven_Gerrard_0_4711.jpg', 'sanchez12.jpg']","['Steven Gerrard', 'Alexis Sanchez']"
50.31,"['Joao_Felix_0_9675.jpg', 'Gareth_Bale_0_7532.jpg']","['Joao Felix', 'Gareth Bale']"
59.94,"['kewell12.jpg', 'Frank_Lampard_0_3525.jpg']","['Harry Kewell', 'Frank Lampard']"
49.92,"['Michael_Ballack_0_4876.jpg', 'Wayne_Rooney_0_738.jpg']","['Michael Ballack', 'Wayne Rooney']"
50.4,"['Javier_Mascherano_0_9930.jpg', 'Thomas_Tuchel_0_9753.jpg']","['Javier Mascherano', 'Thomas Tuchel']"
26.05,"['mbappe12.jpg', 'Kai_Havertz_0_3367.jpg']","['Kylian Mbappe', 'Kai Havertz']"
55.42,"['Virgil_van_Dijk_0_6779.jpg', 'Fernando_Torres_0_1019.jpg']","['Virgil van Dijk', 'Fernando Torres']"
32.01,"['Memphis_Depay_0_3996.jpg', 'Gareth_Bale_0_7975.jpg']","['Memphis Depay', 'Gareth Bale']"
36.84,"['Zlatan_Ibrahimovic_0_6361.jpg', 'Sadio_Mane_0_4039.jpg']","['Zlatan Ibrahimovic', 'Sadio Mane']"
42.78,"['Michael_Owen_0_8695.jpg', 'Heung_Min_Son_0_3943.jpg']","['Michael Owen', 'Heung Min Son']"
46.98,"['Joao_Felix_0_8993.jpg', 'Mario_Gotze_0_7260.jpg']","['Joao Felix', 'Mario Gotze']"
38.17,"['Sadio_Mane_0_8031.jpg', 'Raul_0_9028.jpg']","['Sadio Mane', 'Raul']"
42.93,"['Heung_Min_Son_0_3859.jpg', 'Jan_Oblak_0_3099.jpg']","['Heung Min Son', 'Jan Oblak']"
37.05,"['Roberto_Firmino_0_4904.jpg', 'Karim_Benzema_0_5729.jpg']","['Roberto Firmino', 'Karim Benzema']"
51.2,"['Carles_Puyol_0_4959.jpg', 'Steven_Gerrard_0_6540.jpg']","['Carles Puyol', 'Steven Gerrard']"
41.92,"['Luis Suarez_0_7339.jpg', 'Roberto_Firmino_0_1828.jpg']","['Luis Suarez', 'Roberto Firmino']"
50.43,"['Robert_Pires_0_8392.jpg', 'Luis_Figo_0_3477.jpg']","['Robert Pires', 'Luis Figo']"
45.7,"['Ronaldinho_0_9113.jpg', 'Antoine_Griezmann_0_7402.jpg']","['Ronaldinho', 'Antoine Griezmann']"
51.61,"['mertens1.jpg', 'Michael_Owen_0_5199.jpg']","['Dries Mertens', 'Michael Owen']"
40.89,"['Harry_Kewell_0_9548.jpg', 'Heung_Min_Son_0_7925.jpg']","['Harry Kewell', 'Heung Min Son']"
54.0,"['David_Silva_0_7771.jpg', 'Giorgio_Chiellini_0_510.jpg']","['David Silva', 'Giorgio Chiellini']"
46.21,"['Kaka_0_4173.jpg', 'Timo_Werner_0_9399.jpg']","['Kaka', 'Timo Werner']"
41.43,"['Roberto_Carlos_0_4299.jpg', 'Xabi_Alonso_0_7846.jpg']","['Roberto Carlos', 'Xabi Alonso']"
41.99,"['Thomas_Muller_0_8863.jpg', 'sterling12.jpg']","['Thomas Muller', 'Raheem Sterling']"
49.37,"['Ryan_Giggs_0_4826.jpg', 'Alisson_Becker_0_962.jpg']","['Ryan Giggs', 'Alisson Becker']"
50.81,"['Joao_Felix_0_7244.jpg', 'Roberto_Firmino_0_8947.jpg']","['Joao Felix', 'Roberto Firmino']"
53.51,"['Lucas_Moura_0_6667.jpg', 'Harry_Kane_0_4306.jpg']","['Lucas Moura', 'Harry Kane']"
39.24,"['Iker_Casillas_0_4234.jpg', 'Kevin_de_Bruyne_0_2179.jpg']","['Iker Casillas', 'Kevin de Bruyne']"
54.35,"['Luis Suarez_0_7167.jpg', 'Xabi_Alonso_0_9665.jpg']","['Luis Suarez', 'Xabi Alonso']"
50.96,"['Michael_Ballack_0_922.jpg', 'Ryan_Giggs_0_6714.jpg']","['Michael Ballack', 'Ryan Giggs']"
47.15,"['Freddie_Ljungberg_0_6968.jpg', 'Ryan_Giggs_0_7671.jpg']","['Freddie Ljungberg', 'Ryan Giggs']"
42.78,"['Iker_Casillas_0_8382.jpg', 'Virgil_van_Dijk_0_7926.jpg']","['Iker Casillas', 'Virgil van Dijk']"
42.19,"['Wayne_Rooney_0_4161.jpg', 'Jurgen_Klopp_0_4077.jpg']","['Wayne Rooney', 'Jurgen Klopp']"
47.81,"['Giorgio_Chiellini_0_510.jpg', 'Harry_Kewell_0_9759.jpg']","['Giorgio Chiellini', 'Harry Kewell']"
58.34,"['Thomas_Muller_0_8863.jpg', 'Virgil_van_Dijk_0_4302.jpg']","['Thomas Muller', 'Virgil van Dijk']"
42.33,"['David_Luiz_0_1029.jpg', 'Zlatan_Ibrahimovic_0_783.jpg']","['David Luiz', 'Zlatan Ibrahimovic']"
41.89,"['Philippe_Coutinho_0_8678.jpg', 'Thomas_Muller_0_179.jpg']","['Philippe Coutinho', 'Thomas Muller']"
59.1,"['Kevin_de_Bruyne_0_9780.jpg', 'Timo_Werner_0_2842.jpg']","['Kevin de Bruyne', 'Timo Werner']"
49.27,"['Jurgen_Klopp_0_3329.jpg', 'Ronaldinho_0_8893.jpg']","['Jurgen Klopp', 'Ronaldinho']"
58.66,"['Virgil_van_Dijk_0_5913.jpg', 'Luis_Figo_0_8655.jpg']","['Virgil van Dijk', 'Luis Figo']"
41.6,"['griezmann1.jpg', 'Sergio_Ramos_0_5682.jpg']","['Antoine Griezmann', 'Sergio Ramos']"
50.72,"['Robert_Pires_0_4054.jpg', 'Michael_Ballack_0_4876.jpg']","['Robert Pires', 'Michael Ballack']"
42.24,"['Marc-Andre_ter_Stegen_0_7916.jpg', 'Joao_Felix_0_9697.jpg']","['Marc-Andre ter Stegen', 'Joao Felix']"
47.98,"['Vincent_Kompany_0_3022.jpg', 'Luis Suarez_0_2674.jpg']","['Vincent Kompany', 'Luis Suarez']"
43.96,"['Luka_Modric_0_5431.jpg', 'casillas1.jpg']","['Luka Modric', 'Iker Casillas']"
49.89,"['Raheem_Sterling_0_7026.jpg', 'Joao_Felix_0_9685.jpg']","['Raheem Sterling', 'Joao Felix']"
40.1,"['Harry_Kane_0_6863.jpg', 'David_Silva_0_5452.jpg']","['Harry Kane', 'David Silva']"
52.94,"['Manuel_Neuer_0_3017.jpg', 'Pierre_Emerick_Aubameyang_0_7504.jpg']","['Manuel Neuer', 'Pierre Emerick Aubameyang']"
56.45,"['Karim_Benzema_0_4523.jpg', 'Alexandre_Lacazette_0_2222.jpg']","['Karim Benzema', 'Alexandre Lacazette']"
48.16,"['Luis_Figo_0_2792.jpg', 'Oliver_Kahn_0_2019.jpg']","['Luis Figo', 'Oliver Kahn']"
53.46,"['Kaka_0_6681.jpg', 'Falcao_0_8105.jpg']","['Kaka', 'Falcao']"
54.85,"['Kevin_de_Bruyne_0_3338.jpg', 'David_Beckham_0_8755.jpg']","['Kevin de Bruyne', 'David Beckham']"
37.78,"['Lucas_Moura_0_2090.jpg', 'Kai_Havertz_0_6253.jpg']","['Lucas Moura', 'Kai Havertz']"
43.89,"['Gerard_Pique_0_6523.jpg', 'Marco_Reus_0_9988.jpg']","['Gerard Pique', 'Marco Reus']"
50.29,"['Carles_Puyol_0_8321.jpg', 'Petr_Cech_0_5516.jpg']","['Carles Puyol', 'Petr Cech']"
59.49,"['Thibaut_Courtois_0_123.jpg', 'Mohammad_Salah_0_4414.jpg']","['Thibaut Courtois', 'Mohammad Salah']"
57.78,"['Zlatan_Ibrahimovic_0_9800.jpg', 'Bernd_Leno_0_4446.jpg']","['Zlatan Ibrahimovic', 'Bernd Leno']"
42.51,"['Roberto_Carlos_0_2409.jpg', 'salah1.jpg']","['Roberto Carlos', 'Mohammad Salah']"
39.1,"['Toni_Kroos_0_9789.jpg', 'Iker_Casillas_0_9828.jpg']","['Toni Kroos', 'Iker Casillas']"
25.41,"['mbappe1.jpg', 'Lionel_Messi_0_4624.jpg']","['Kylian Mbappe', 'Lionel Messi']"
34.94,"['David_Luiz_0_1029.jpg', 'Alisson_Becker_0_5897.jpg']","['David Luiz', 'Alisson Becker']"
29.31,"['Raul_0_2948.jpg', 'David_Luiz_0_7981.jpg']","['Raul', 'David Luiz']"
