Image Path
"['dataset/train-valid-test/test/Vincent_Kompany/Vincent_Kompany_0_2933.jpg', 'dataset/train-valid-test/test/Memphis_Depay/Memphis_Depay_0_6855.jpg']"
"['dataset/train-valid-test/test/Jan_Oblak/Jan_Oblak_0_3522.jpg', 'dataset/train-valid-test/test/Raheem_Sterling/Raheem_Sterling_0_696.jpg']"
"['dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_8011.jpg', 'dataset/train-valid-test/test/Joao_Felix/Joao_Felix_0_4209.jpg']"
"['dataset/train-valid-test/test/Thomas_Tuchel/tuchel1.jpg', 'dataset/train-valid-test/test/Dries_Mertens/Dries_Mertens_0_712.jpg']"
"['dataset/train-valid-test/test/Lorenzo_Insigne/Lorenzo_Insigne_0_7921.jpg', 'dataset/train-valid-test/test/Sergio_Ramos/Sergio_Ramos_0_7345.jpg']"
"['dataset/train-valid-test/test/Eden_Hazard/Eden_Hazard_0_1565.jpg', 'dataset/train-valid-test/test/Karim_Benzema/Karim_Benzema_0_4483.jpg']"
"['dataset/train-valid-test/test/Carlos_Tevez/Carlos_Tevez_0_2573.jpg', 'dataset/train-valid-test/test/John_Terry/John_Terry_0_3476.jpg']"
"['dataset/train-valid-test/test/David_Silva/David_Silva_0_7771.jpg', 'dataset/train-valid-test/test/Fernando_Torres/Fernando_Torres_0_7460.jpg']"
"['dataset/train-valid-test/test/Manuel_Neuer/Manuel_Neuer_0_821.jpg', 'dataset/train-valid-test/test/Eden_Hazard/Eden_Hazard_0_7540.jpg']"
"['dataset/train-valid-test/test/Sergio_Ramos/Sergio_Ramos_0_4623.jpg', 'dataset/train-valid-test/test/Thierry_Henry/Thierry_Henry_0_1094.jpg']"
"['dataset/train-valid-test/test/Peter_Schmeichel/Peter_Schmeichel_0_37.jpg', 'dataset/train-valid-test/test/Kaka/Kaka_0_1103.jpg']"
"['dataset/train-valid-test/test/Mohammad_Salah/Mohammad_Salah_0_8510.jpg', 'dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_7980.jpg']"
"['dataset/train-valid-test/test/Mario_Gotze/Mario_Gotze_0_7447.jpg', 'dataset/train-valid-test/test/Fernando_Torres/Fernando_Torres_0_5014.jpg']"
"['dataset/train-valid-test/test/Thierry_Henry/Thierry_Henry_0_7715.jpg', 'dataset/train-valid-test/test/Harry_Kane/Harry_Kane_0_7134.jpg']"
"['dataset/train-valid-test/test/Robert_Pires/pires1.jpg', 'dataset/train-valid-test/test/Peter_Schmeichel/schmeichel12.jpg']"
"['dataset/train-valid-test/test/Javier_Mascherano/Javier_Mascherano_0_9666.jpg', 'dataset/train-valid-test/test/Sadio_Mane/Sadio_Mane_0_1932.jpg']"
"['dataset/train-valid-test/test/Vincent_Kompany/Vincent_Kompany_0_2736.jpg', 'dataset/train-valid-test/test/Gareth_Bale/bale1.jpg']"
"['dataset/train-valid-test/test/Lionel_Messi/Lionel_Messi_0_4624.jpg', 'dataset/train-valid-test/test/Marc-Andre_ter_Stegen/stegen12.jpg']"
"['dataset/train-valid-test/test/Julian_Draxler/Julian_Draxler_0_4357.jpg', 'dataset/train-valid-test/test/Mohammad_Salah/Mohammad_Salah_0_4414.jpg']"
"['dataset/train-valid-test/test/Thibaut_Courtois/Thibaut_Courtois_0_1010.jpg', 'dataset/train-valid-test/test/Alexandre_Lacazette/Alexandre_Lacazette_0_4867.jpg']"
"['dataset/train-valid-test/test/Christian_Eriksen/eriksen12.jpg', 'dataset/train-valid-test/test/Vincent_Kompany/Vincent_Kompany_0_9371.jpg']"
"['dataset/train-valid-test/test/Jan_Oblak/Jan_Oblak_0_8894.jpg', 'dataset/train-valid-test/test/Bernando_Silva/Bernando_Silva_0_262.jpg']"
"['dataset/train-valid-test/test/Kai_Havertz/Kai_Havertz_0_9599.jpg', 'dataset/train-valid-test/test/Falcao/Falcao_0_8105.jpg']"
"['dataset/train-valid-test/test/Fernando_Torres/Fernando_Torres_0_3793.jpg', 'dataset/train-valid-test/test/Freddie_Ljungberg/Freddie_Ljungberg_0_3434.jpg']"
"['dataset/train-valid-test/test/David_Silva/David_Silva_0_2028.jpg', 'dataset/train-valid-test/test/Mohammad_Salah/Mohammad_Salah_0_9894.jpg']"
"['dataset/train-valid-test/test/David_Beckham/David_Beckham_0_7361.jpg', 'dataset/train-valid-test/test/Kalidou_Koulibaly/Kalidou_Koulibaly_0_6405.jpg']"
"['dataset/train-valid-test/test/Luis_Figo/Luis_Figo_0_3136.jpg', 'dataset/train-valid-test/test/Lucas_Moura/Lucas_Moura_0_4151.jpg']"
"['dataset/train-valid-test/test/Paulo_Dybala/Paulo_Dybala_0_9904.jpg', 'dataset/train-valid-test/test/Luka_Modric/Luka_Modric_0_5431.jpg']"
"['dataset/train-valid-test/test/Robert_Lewandowski/Robert_Lewandowski_0_1747.jpg', 'dataset/train-valid-test/test/Gabriel_Jesus/Gabriel_Jesus_0_440.jpg']"
"['dataset/train-valid-test/test/Sadio_Mane/Sadio_Mane_0_8449.jpg', 'dataset/train-valid-test/test/Dries_Mertens/Dries_Mertens_0_3636.jpg']"
"['dataset/train-valid-test/test/Roberto_Carlos/Roberto_Carlos_0_151.jpg', 'dataset/train-valid-test/test/Luka_Modric/Luka_Modric_0_5771.jpg']"
"['dataset/train-valid-test/test/Manuel_Neuer/Manuel_Neuer_0_9198.jpg', 'dataset/train-valid-test/test/Alexandre_Lacazette/Alexandre_Lacazette_0_3475.jpg']"
"['dataset/train-valid-test/test/Wayne_Rooney/Wayne_Rooney_0_6786.jpg', 'dataset/train-valid-test/test/Oliver_Giroud/Oliver_Giroud_0_6753.jpg']"
"['dataset/train-valid-test/test/Alexis_Sanchez/Alexis_Sanchez_0_6772.jpg', 'dataset/train-valid-test/test/Freddie_Ljungberg/Freddie_Ljungberg_0_3246.jpg']"
"['dataset/train-valid-test/test/Alexandre_Lacazette/Alexandre_Lacazette_0_3554.jpg', 'dataset/train-valid-test/test/Iker_Casillas/Iker_Casillas_0_2263.jpg']"
"['dataset/train-valid-test/test/Hugo_Lloris/lloris1.jpg', 'dataset/train-valid-test/test/Mohammad_Salah/Mohammad_Salah_0_3818.jpg']"
"['dataset/train-valid-test/test/Ronaldinho/Ronaldinho_0_542.jpg', 'dataset/train-valid-test/test/David_Beckham/David_Beckham_0_6513.jpg']"
"['dataset/train-valid-test/test/Angel_di_Maria/Angel_di_Maria_0_6816.jpg', 'dataset/train-valid-test/test/Giorgio_Chiellini/Giorgio_Chiellini_0_450.jpg']"
"['dataset/train-valid-test/test/Georginio_Wijnaldum/Georginio_Wijnaldum_0_1487.jpg', 'dataset/train-valid-test/test/Wayne_Rooney/Wayne_Rooney_0_2898.jpg']"
"['dataset/train-valid-test/test/Luka_Modric/Luka_Modric_0_7481.jpg', 'dataset/train-valid-test/test/Alexis_Sanchez/Alexis_Sanchez_0_7802.jpg']"
"['dataset/train-valid-test/test/Ederson_Moraes/Ederson_Moraes_0_2482.jpg', 'dataset/train-valid-test/test/Angel_di_Maria/dimaria1.jpg']"
"['dataset/train-valid-test/test/David_Luiz/David_Luiz_0_7504.jpg', 'dataset/train-valid-test/test/Steven_Gerrard/Steven_Gerrard_0_61.jpg']"
"['dataset/train-valid-test/test/Ronaldo/Ronaldo_0_5580.jpg', 'dataset/train-valid-test/test/Paul_Pogba/Paul_Pogba_0_9604.jpg']"
"['dataset/train-valid-test/test/Ederson_Moraes/Ederson_Moraes_0_2791.jpg', 'dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_9325.jpg']"
"['dataset/train-valid-test/test/Thomas_Muller/Thomas_Muller_0_3996.jpg', 'dataset/train-valid-test/test/David_Silva/David_Silva_0_9759.jpg']"
"['dataset/train-valid-test/test/Gianluigi_Buffon/Gianluigi_Buffon_0_8274.jpg', 'dataset/train-valid-test/test/Harry_Kewell/Harry_Kewell_0_9548.jpg']"
"['dataset/train-valid-test/test/Michael_Ballack/Michael_Ballack_0_2440.jpg', 'dataset/train-valid-test/test/Manuel_Neuer/Manuel_Neuer_0_9198.jpg']"
"['dataset/train-valid-test/test/Falcao/falcao1.jpg', 'dataset/train-valid-test/test/Eden_Hazard/Eden_Hazard_0_2241.jpg']"
"['dataset/train-valid-test/test/Roberto_Carlos/Roberto_Carlos_0_6517.jpg', 'dataset/train-valid-test/test/Philippe_Coutinho/coutinho1.jpg']"
"['dataset/train-valid-test/test/Ederson_Moraes/Ederson_Moraes_0_797.jpg', 'dataset/train-valid-test/test/Thomas_Tuchel/Thomas_Tuchel_0_9753.jpg']"
"['dataset/train-valid-test/test/Jose_Mourinho/Jose_Mourinho_0_4033.jpg', 'dataset/train-valid-test/test/Oliver_Kahn/Oliver_Kahn_0_4754.jpg']"
"['dataset/train-valid-test/test/Kaka/Kaka_0_1925.jpg', 'dataset/train-valid-test/test/Sergio_Ramos/Sergio_Ramos_0_3378.jpg']"
"['dataset/train-valid-test/test/Alexis_Sanchez/Alexis_Sanchez_0_7802.jpg', 'dataset/train-valid-test/test/Jose_Mourinho/Jose_Mourinho_0_4033.jpg']"
"['dataset/train-valid-test/test/Alexis_Sanchez/Alexis_Sanchez_0_8370.jpg', 'dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_9764.jpg']"
"['dataset/train-valid-test/test/Luka_Modric/Luka_Modric_0_1372.jpg', 'dataset/train-valid-test/test/Cristiano_Ronaldo/Cristiano_Ronaldo_0_7729.jpg']"
"['dataset/train-valid-test/test/Cristiano_Ronaldo/Cristiano_Ronaldo_0_5137.jpg', 'dataset/train-valid-test/test/Mohammad_Salah/salah12.jpg']"
"['dataset/train-valid-test/test/David_Silva/David_Silva_0_7891.jpg', 'dataset/train-valid-test/test/Roberto_Firmino/Roberto_Firmino_0_5923.jpg']"
"['dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_1285.jpg', 'dataset/train-valid-test/test/Luis Suarez/Luis Suarez_0_1980.jpg']"
"['dataset/train-valid-test/test/Sergio_Augero/Sergio_Augero_0_4300.jpg', 'dataset/train-valid-test/test/Marc-Andre_ter_Stegen/Marc-Andre_ter_Stegen_0_3583.jpg']"
"['dataset/train-valid-test/test/Jurgen_Klopp/Jurgen_Klopp_0_3536.jpg', 'dataset/train-valid-test/test/Kaka/Kaka_0_2522.jpg']"
"['dataset/train-valid-test/test/Mohammad_Salah/Mohammad_Salah_0_6375.jpg', 'dataset/train-valid-test/test/Wayne_Rooney/Wayne_Rooney_0_4161.jpg']"
"['dataset/train-valid-test/test/David_Luiz/David_Luiz_0_7821.jpg', 'dataset/train-valid-test/test/Roberto_Firmino/Roberto_Firmino_0_3668.jpg']"
"['dataset/train-valid-test/test/Didier_Drogba/Didier_Drogba_0_9788.jpg', 'dataset/train-valid-test/test/Oliver_Kahn/Oliver_Kahn_0_285.jpg']"
"['dataset/train-valid-test/test/Chrisitan_Pulisic/Chrisitan_Pulisic_0_7538.jpg', 'dataset/train-valid-test/test/Zinedine_Zidane/Zinedine_Zidane_0_439.jpg']"
"['dataset/train-valid-test/test/Ronaldinho/ronaldinho12.jpg', 'dataset/train-valid-test/test/Timo_Werner/werner1.jpg']"
"['dataset/train-valid-test/test/Luka_Modric/Luka_Modric_0_3103.jpg', 'dataset/train-valid-test/test/John_Terry/John_Terry_0_7272.jpg']"
"['dataset/train-valid-test/test/Sergio_Ramos/Sergio_Ramos_0_4611.jpg', 'dataset/train-valid-test/test/Toni_Kroos/Toni_Kroos_0_4633.jpg']"
"['dataset/train-valid-test/test/Virgil_van_Dijk/Virgil_van_Dijk_0_1478.jpg', 'dataset/train-valid-test/test/Kalidou_Koulibaly/koulibaly1.jpg']"
"['dataset/train-valid-test/test/Michael_Owen/Michael_Owen_0_4739.jpg', 'dataset/train-valid-test/test/Thiago_Silva/Thiago_Silva_0_5580.jpg']"
"['dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_5950.jpg', 'dataset/train-valid-test/test/Sergio_Ramos/Sergio_Ramos_0_1797.jpg']"
"['dataset/train-valid-test/test/Harry_Kewell/Harry_Kewell_0_5753.jpg', 'dataset/train-valid-test/test/Lionel_Messi/Lionel_Messi_0_2701.jpg']"
"['dataset/train-valid-test/test/Jan_Oblak/Jan_Oblak_0_4425.jpg', 'dataset/train-valid-test/test/Toni_Kroos/Toni_Kroos_0_4381.jpg']"
"['dataset/train-valid-test/test/Giorgio_Chiellini/Giorgio_Chiellini_0_3662.jpg', 'dataset/train-valid-test/test/Gareth_Bale/Gareth_Bale_0_9169.jpg']"
"['dataset/train-valid-test/test/Alexandre_Lacazette/Alexandre_Lacazette_0_8109.jpg', 'dataset/train-valid-test/test/Memphis_Depay/Memphis_Depay_0_8956.jpg']"
"['dataset/train-valid-test/test/Cristiano_Ronaldo/Cristiano_Ronaldo_0_5254.jpg', 'dataset/train-valid-test/test/Heung_Min_Son/Heung_Min_Son_0_3713.jpg']"
"['dataset/train-valid-test/test/David_Beckham/David_Beckham_0_6207.jpg', 'dataset/train-valid-test/test/Javier_Mascherano/Javier_Mascherano_0_1952.jpg']"
"['dataset/train-valid-test/test/Georginio_Wijnaldum/Georginio_Wijnaldum_0_646.jpg', 'dataset/train-valid-test/test/Bernando_Silva/Bernando_Silva_0_1639.jpg']"
"['dataset/train-valid-test/test/Mario_Gotze/Mario_Gotze_0_2291.jpg', 'dataset/train-valid-test/test/Wayne_Rooney/Wayne_Rooney_0_5441.jpg']"
"['dataset/train-valid-test/test/Jose_Mourinho/Jose_Mourinho_0_5903.jpg', 'dataset/train-valid-test/test/Memphis_Depay/Memphis_Depay_0_1772.jpg']"
"['dataset/train-valid-test/test/Raheem_Sterling/sterling12.jpg', 'dataset/train-valid-test/test/Freddie_Ljungberg/Freddie_Ljungberg_0_7862.jpg']"
"['dataset/train-valid-test/test/Harry_Kane/Harry_Kane_0_8667.jpg', 'dataset/train-valid-test/test/Antoine_Griezmann/Antoine_Griezmann_0_7833.jpg']"
"['dataset/train-valid-test/test/Mohammad_Salah/Mohammad_Salah_0_3297.jpg', 'dataset/train-valid-test/test/Ederson_Moraes/Ederson_Moraes_0_4832.jpg']"
"['dataset/train-valid-test/test/Georginio_Wijnaldum/Georginio_Wijnaldum_0_5900.jpg', 'dataset/train-valid-test/test/Ronaldo/Ronaldo_0_7250.jpg']"
"['dataset/train-valid-test/test/Alisson_Becker/Alisson_Becker_0_6706.jpg', 'dataset/train-valid-test/test/Pierre_Emerick_Aubameyang/Pierre_Emerick_Aubameyang_0_4115.jpg']"
"['dataset/train-valid-test/test/John_Terry/John_Terry_0_3117.jpg', 'dataset/train-valid-test/test/Thibaut_Courtois/Thibaut_Courtois_0_9646.jpg']"
"['dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_5950.jpg', 'dataset/train-valid-test/test/Christian_Eriksen/Christian_Eriksen_0_7576.jpg']"
"['dataset/train-valid-test/test/Kai_Havertz/Kai_Havertz_0_4496.jpg', 'dataset/train-valid-test/test/Alexis_Sanchez/Alexis_Sanchez_0_4907.jpg']"
"['dataset/train-valid-test/test/David_Silva/David_Silva_0_9759.jpg', 'dataset/train-valid-test/test/Raul/Raul_0_3042.jpg']"
"['dataset/train-valid-test/test/Ronaldinho/Ronaldinho_0_8893.jpg', 'dataset/train-valid-test/test/Wayne_Rooney/Wayne_Rooney_0_6786.jpg']"
"['dataset/train-valid-test/test/Thomas_Lemar/lemar12.jpg', 'dataset/train-valid-test/test/Frank_Lampard/Frank_Lampard_0_8039.jpg']"
"['dataset/train-valid-test/test/Vincent_Kompany/Vincent_Kompany_0_1205.jpg', 'dataset/train-valid-test/test/Peter_Schmeichel/Peter_Schmeichel_0_8127.jpg']"
"['dataset/train-valid-test/test/Zlatan_Ibrahimovic/Zlatan_Ibrahimovic_0_6807.jpg', 'dataset/train-valid-test/test/Manuel_Neuer/Manuel_Neuer_0_7353.jpg']"
"['dataset/train-valid-test/test/Cristiano_Ronaldo/Cristiano_Ronaldo_0_6147.jpg', 'dataset/train-valid-test/test/Didier_Drogba/Didier_Drogba_0_9991.jpg']"
"['dataset/train-valid-test/test/Bernando_Silva/Bernando_Silva_0_4788.jpg', 'dataset/train-valid-test/test/Luis Suarez/Luis Suarez_0_7656.jpg']"
"['dataset/train-valid-test/test/Luka_Modric/modric1.jpg', 'dataset/train-valid-test/test/Georginio_Wijnaldum/Georginio_Wijnaldum_0_646.jpg']"
"['dataset/train-valid-test/test/Eden_Hazard/Eden_Hazard_0_2501.jpg', 'dataset/train-valid-test/test/David_Beckham/David_Beckham_0_8220.jpg']"
"['dataset/train-valid-test/test/Sadio_Mane/mane1.jpg', 'dataset/train-valid-test/test/Christian_Eriksen/Christian_Eriksen_0_6915.jpg']"
"['dataset/train-valid-test/test/Marc-Andre_ter_Stegen/Marc-Andre_ter_Stegen_0_9777.jpg', 'dataset/train-valid-test/test/Pierre_Emerick_Aubameyang/Pierre_Emerick_Aubameyang_0_3870.jpg']"
"['dataset/train-valid-test/test/Luis Suarez/Luis Suarez_0_9009.jpg', 'dataset/train-valid-test/test/Thiago_Silva/Thiago_Silva_0_9271.jpg']"
"['dataset/train-valid-test/test/Zinedine_Zidane/Zinedine_Zidane_0_8612.jpg', 'dataset/train-valid-test/test/Roberto_Firmino/Roberto_Firmino_0_8947.jpg']"
"['dataset/train-valid-test/test/Cristiano_Ronaldo/Cristiano_Ronaldo_0_643.jpg', 'dataset/train-valid-test/test/Lucas_Moura/Lucas_Moura_0_5736.jpg']"
"['dataset/train-valid-test/test/Bernando_Silva/bsilva12.jpg', 'dataset/train-valid-test/test/Kevin_de_Bruyne/Kevin_de_Bruyne_0_2179.jpg']"
"['dataset/train-valid-test/test/Gerard_Pique/Gerard_Pique_0_6523.jpg', 'dataset/train-valid-test/test/Zlatan_Ibrahimovic/Zlatan_Ibrahimovic_0_4560.jpg']"
"['dataset/train-valid-test/test/Lorenzo_Insigne/Lorenzo_Insigne_0_1906.jpg', 'dataset/train-valid-test/test/Raheem_Sterling/Raheem_Sterling_0_696.jpg']"
"['dataset/train-valid-test/test/Ronaldo/Ronaldo_0_4772.jpg', 'dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_2014.jpg']"
"['dataset/train-valid-test/test/Thomas_Muller/Thomas_Muller_0_9766.jpg', 'dataset/train-valid-test/test/Thiago_Silva/Thiago_Silva_0_158.jpg']"
"['dataset/train-valid-test/test/Kalidou_Koulibaly/Kalidou_Koulibaly_0_9752.jpg', 'dataset/train-valid-test/test/Ronaldo/Ronaldo_0_264.jpg']"
"['dataset/train-valid-test/test/Chrisitan_Pulisic/Chrisitan_Pulisic_0_5669.jpg', 'dataset/train-valid-test/test/Carlos_Tevez/Carlos_Tevez_0_3491.jpg']"
"['dataset/train-valid-test/test/Thibaut_Courtois/Thibaut_Courtois_0_8678.jpg', 'dataset/train-valid-test/test/Javier_Mascherano/Javier_Mascherano_0_9854.jpg']"
"['dataset/train-valid-test/test/Paulo_Dybala/Paulo_Dybala_0_2829.jpg', 'dataset/train-valid-test/test/Kaka/Kaka_0_3085.jpg']"
"['dataset/train-valid-test/test/Gareth_Bale/Gareth_Bale_0_5186.jpg', 'dataset/train-valid-test/test/Joao_Felix/Joao_Felix_0_8993.jpg']"
"['dataset/train-valid-test/test/Pierre_Emerick_Aubameyang/Pierre_Emerick_Aubameyang_0_2320.jpg', 'dataset/train-valid-test/test/Marco_Reus/Marco_Reus_0_5409.jpg']"
"['dataset/train-valid-test/test/Harry_Kane/Harry_Kane_0_5364.jpg', 'dataset/train-valid-test/test/David_Silva/David_Silva_0_4781.jpg']"
"['dataset/train-valid-test/test/Bernando_Silva/Bernando_Silva_0_9513.jpg', 'dataset/train-valid-test/test/Sergio_Ramos/Sergio_Ramos_0_1917.jpg']"
"['dataset/train-valid-test/test/Christian_Eriksen/Christian_Eriksen_0_9083.jpg', 'dataset/train-valid-test/test/Pierre_Emerick_Aubameyang/Pierre_Emerick_Aubameyang_0_7202.jpg']"
"['dataset/train-valid-test/test/Gareth_Bale/Gareth_Bale_0_6140.jpg', 'dataset/train-valid-test/test/Joao_Felix/Joao_Felix_0_9697.jpg']"
"['dataset/train-valid-test/test/David_Luiz/David_Luiz_0_1015.jpg', 'dataset/train-valid-test/test/Fernando_Torres/Fernando_Torres_0_7460.jpg']"
"['dataset/train-valid-test/test/Raheem_Sterling/Raheem_Sterling_0_6479.jpg', 'dataset/train-valid-test/test/Luka_Modric/Luka_Modric_0_1856.jpg']"
"['dataset/train-valid-test/test/Hugo_Lloris/Hugo_Lloris_0_6977.jpg', 'dataset/train-valid-test/test/Vincent_Kompany/Vincent_Kompany_0_9434.jpg']"
"['dataset/train-valid-test/test/Zlatan_Ibrahimovic/Zlatan_Ibrahimovic_0_6361.jpg', 'dataset/train-valid-test/test/Falcao/falcao12.jpg']"
"['dataset/train-valid-test/test/Kai_Havertz/Kai_Havertz_0_3359.jpg', 'dataset/train-valid-test/test/Romelu_Lukaku/Romelu_Lukaku_0_5222.jpg']"
"['dataset/train-valid-test/test/Cristiano_Ronaldo/Cristiano_Ronaldo_0_5254.jpg', 'dataset/train-valid-test/test/Gerard_Pique/Gerard_Pique_0_4500.jpg']"
"['dataset/train-valid-test/test/Antoine_Griezmann/Antoine_Griezmann_0_5087.jpg', 'dataset/train-valid-test/test/Raheem_Sterling/Raheem_Sterling_0_9016.jpg']"
"['dataset/train-valid-test/test/Kaka/Kaka_0_4173.jpg', 'dataset/train-valid-test/test/Carlos_Tevez/Carlos_Tevez_0_2573.jpg']"
"['dataset/train-valid-test/test/Xabi_Alonso/Xabi_Alonso_0_3791.jpg', 'dataset/train-valid-test/test/Harry_Kewell/Harry_Kewell_0_3056.jpg']"
"['dataset/train-valid-test/test/Marc-Andre_ter_Stegen/Marc-Andre_ter_Stegen_0_1616.jpg', 'dataset/train-valid-test/test/Luis Suarez/Luis Suarez_0_5497.jpg']"
"['dataset/train-valid-test/test/Ronaldo/Ronaldo_0_2935.jpg', 'dataset/train-valid-test/test/Roberto_Firmino/Roberto_Firmino_0_8947.jpg']"
"['dataset/train-valid-test/test/Angel_di_Maria/dimaria12.jpg', 'dataset/train-valid-test/test/Gareth_Bale/Gareth_Bale_0_8662.jpg']"
"['dataset/train-valid-test/test/Luka_Modric/modric1.jpg', 'dataset/train-valid-test/test/Peter_Schmeichel/schmeichel1.jpg']"
"['dataset/train-valid-test/test/Heung_Min_Son/Heung_Min_Son_0_4321.jpg', 'dataset/train-valid-test/test/Giorgio_Chiellini/Giorgio_Chiellini_0_1758.jpg']"
"['dataset/train-valid-test/test/Robert_Lewandowski/Robert_Lewandowski_0_6670.jpg', 'dataset/train-valid-test/test/Robbie_Fowler/Robbie_Fowler_0_6670.jpg']"
"['dataset/train-valid-test/test/Christian_Eriksen/Christian_Eriksen_0_9063.jpg', 'dataset/train-valid-test/test/Oliver_Giroud/Oliver_Giroud_0_6429.jpg']"
"['dataset/train-valid-test/test/Didier_Drogba/Didier_Drogba_0_3673.jpg', 'dataset/train-valid-test/test/Thiago_Silva/tsilva12.jpg']"
"['dataset/train-valid-test/test/Vincent_Kompany/Vincent_Kompany_0_2349.jpg', 'dataset/train-valid-test/test/Manuel_Neuer/Manuel_Neuer_0_9965.jpg']"
"['dataset/train-valid-test/test/Leroy_Sane/Leroy_Sane_0_3441.jpg', 'dataset/train-valid-test/test/Ronaldo/Ronaldo_0_7582.jpg']"
"['dataset/train-valid-test/test/Thiago_Silva/Thiago_Silva_0_1420.jpg', 'dataset/train-valid-test/test/Sergio_Ramos/Sergio_Ramos_0_306.jpg']"
"['dataset/train-valid-test/test/Paulo_Dybala/Paulo_Dybala_0_4589.jpg', 'dataset/train-valid-test/test/Thomas_Tuchel/Thomas_Tuchel_0_8645.jpg']"
"['dataset/train-valid-test/test/Thomas_Muller/Thomas_Muller_0_5629.jpg', 'dataset/train-valid-test/test/Thiago_Silva/Thiago_Silva_0_2233.jpg']"
"['dataset/train-valid-test/test/Raheem_Sterling/Raheem_Sterling_0_6930.jpg', 'dataset/train-valid-test/test/Gerard_Pique/Gerard_Pique_0_4545.jpg']"
"['dataset/train-valid-test/test/Kai_Havertz/Kai_Havertz_0_5062.jpg', 'dataset/train-valid-test/test/Gabriel_Jesus/Gabriel_Jesus_0_7388.jpg']"
"['dataset/train-valid-test/test/Steven_Gerrard/Steven_Gerrard_0_6675.jpg', 'dataset/train-valid-test/test/Paul_Pogba/pogba1.jpg']"
"['dataset/train-valid-test/test/Pep_Guardiola/Pep_Guardiola_0_4888.jpg', 'dataset/train-valid-test/test/Thibaut_Courtois/Thibaut_Courtois_0_9968.jpg']"
"['dataset/train-valid-test/test/Alisson_Becker/Alisson_Becker_0_6135.jpg', 'dataset/train-valid-test/test/Dries_Mertens/Dries_Mertens_0_5604.jpg']"
"['dataset/train-valid-test/test/Philippe_Coutinho/coutinho1.jpg', 'dataset/train-valid-test/test/Gianluigi_Buffon/Gianluigi_Buffon_0_6756.jpg']"
"['dataset/train-valid-test/test/Antoine_Griezmann/Antoine_Griezmann_0_7934.jpg', 'dataset/train-valid-test/test/Cristiano_Ronaldo/Cristiano_Ronaldo_0_6657.jpg']"
"['dataset/train-valid-test/test/Marco_Reus/reus12.jpg', 'dataset/train-valid-test/test/Lorenzo_Insigne/Lorenzo_Insigne_0_2146.jpg']"
"['dataset/train-valid-test/test/Hugo_Lloris/Hugo_Lloris_0_5415.jpg', 'dataset/train-valid-test/test/Thiago_Silva/Thiago_Silva_0_1420.jpg']"
"['dataset/train-valid-test/test/Marc-Andre_ter_Stegen/Marc-Andre_ter_Stegen_0_7359.jpg', 'dataset/train-valid-test/test/Eden_Hazard/Eden_Hazard_0_6732.jpg']"
"['dataset/train-valid-test/test/Marco_Reus/Marco_Reus_0_5763.jpg', 'dataset/train-valid-test/test/Luka_Modric/Luka_Modric_0_5880.jpg']"
"['dataset/train-valid-test/test/Gianluigi_Buffon/Gianluigi_Buffon_0_3324.jpg', 'dataset/train-valid-test/test/Frank_Lampard/Frank_Lampard_0_6880.jpg']"
"['dataset/train-valid-test/test/Thierry_Henry/Thierry_Henry_0_9981.jpg', 'dataset/train-valid-test/test/Jan_Oblak/Jan_Oblak_0_92.jpg']"
"['dataset/train-valid-test/test/Steven_Gerrard/Steven_Gerrard_0_8068.jpg', 'dataset/train-valid-test/test/Fernando_Torres/Fernando_Torres_0_5110.jpg']"
"['dataset/train-valid-test/test/Jose_Mourinho/Jose_Mourinho_0_176.jpg', 'dataset/train-valid-test/test/Pep_Guardiola/Pep_Guardiola_0_6200.jpg']"
"['dataset/train-valid-test/test/Jan_Oblak/Jan_Oblak_0_8894.jpg', 'dataset/train-valid-test/test/Xabi_Alonso/Xabi_Alonso_0_9019.jpg']"
"['dataset/train-valid-test/test/Sergio_Augero/Sergio_Augero_0_2850.jpg', 'dataset/train-valid-test/test/Michael_Owen/Michael_Owen_0_4222.jpg']"
"['dataset/train-valid-test/test/Robert_Pires/Robert_Pires_0_2791.jpg', 'dataset/train-valid-test/test/Lionel_Messi/Lionel_Messi_0_6524.jpg']"
"['dataset/train-valid-test/test/Alexis_Sanchez/Alexis_Sanchez_0_9488.jpg', 'dataset/train-valid-test/test/Memphis_Depay/Memphis_Depay_0_6855.jpg']"
"['dataset/train-valid-test/test/Marc-Andre_ter_Stegen/Marc-Andre_ter_Stegen_0_3583.jpg', 'dataset/train-valid-test/test/Lorenzo_Insigne/Lorenzo_Insigne_0_1906.jpg']"
"['dataset/train-valid-test/test/Carlos_Tevez/Carlos_Tevez_0_599.jpg', 'dataset/train-valid-test/test/Paul_Pogba/Paul_Pogba_0_7654.jpg']"
